,0,1,2,3,4
141,0.175213701695,0.18376070111,0.230769197896,0.198717950088,0.211538449211
142,0.219594583562,0.186936944292,0.192567571752,0.204954952165,0.195945948229
143,0.2,0.188461560651,0.169230828402,0.230769171598,0.211538439349
144,0.203069053447,0.194543904983,0.205626597986,0.198806479215,0.197953964369
145,0.204163622322,0.191380571333,0.195032871616,0.203067932237,0.206355002492
146,0.198137172283,0.204064351383,0.192633363117,0.204487721319,0.200677391897
147,0.189189203798,0.216216194302,0.2,0.213513495252,0.181081106647
148,0.194748364608,0.190372001781,0.214441997328,0.205689271675,0.194748364608
149,0.191168831933,0.207445886801,0.200692640633,0.200173160158,0.200519480475
150,0.214007754849,0.214007754849,0.198443582795,0.190661496768,0.18287941074
151,0.202342047611,0.199346405318,0.198801743083,0.191721134025,0.207788669963
152,0.207020996224,0.18832021189,0.200787401446,0.199146981767,0.204724408674
153,0.204954949375,0.213963948239,0.200450449943,0.186936951648,0.193693700795
154,0.183459735742,0.210545321317,0.184182018024,0.20440592192,0.217407002996
155,0.213259664845,0.201657458106,0.190055251366,0.20110497207,0.193922653613
156,0.200287150002,0.201005025005,0.200047858334,0.203158650017,0.195501316643
157,0.197175732956,0.206589956436,0.189330546723,0.204497906774,0.202405857111
158,0.208215295996,0.195467422899,0.200779036689,0.204674220136,0.19086402428
159,0.199652022656,0.202696824413,0.20595911201,0.197042192579,0.194649848342
160,0.217527372827,0.198748044798,0.181533660772,0.208137708812,0.194053212791
161,0.179775299836,0.164794040455,0.213483133443,0.222846420556,0.219101105711
162,0.208811664783,0.188954392033,0.189885201693,0.201675457388,0.210673284103
163,0.198513336573,0.196327066828,0.192391781287,0.205072145808,0.207695669502
164,0.217472102721,0.18029741608,0.211895899725,0.18029741608,0.210037165393
165,0.205474095262,0.185337244835,0.198435972782,0.206451612273,0.204301074848
166,0.228571326531,0.214285663265,0.164285841836,0.164285841836,0.228571326531
167,0.220095684165,0.203827749365,0.214354060118,0.186602877224,0.175119629129
168,0.204545450572,0.178321697271,0.220279702553,0.194055949252,0.202797200352
169,0.227272603306,0.227272603306,0.290908677688,0.163636528925,0.0909095867746
170,0.195069922367,0.210476414971,0.190566486067,0.195780991256,0.208106185339
171,0.205758324432,0.195143231413,0.19267122345,0.20750327123,0.198923949475
172,0.203622046959,0.19874015758,0.203149606051,0.192913386385,0.201574803026
173,0.205059202991,0.200574093956,0.204162181184,0.199318263427,0.190886258442
174,0.161616355473,0.121212519129,0.252524987248,0.292928823592,0.171717314559
175,0.212756049172,0.195996276537,0.195530727297,0.191806333378,0.203910613615
176,0.199252136952,0.19497863382,0.196047009603,0.209401706891,0.200320512735
177,0.177033547767,0.205741613058,0.210526290607,0.167464192669,0.239234355899
178,0.111111816573,0.222222045857,0.206349155959,0.222222045857,0.238094935754
179,0.200831847808,0.200633788806,0.194890077749,0.213111505931,0.190532779706
180,0.190514632642,0.210292632665,0.194752775504,0.204641775515,0.199798183673
181,0.207180693822,0.187561311795,0.200510103933,0.205218755619,0.199529134831
182,0.190476200783,0.188311700961,0.238095196867,0.179653701673,0.203463199715
183,0.192260190972,0.200082338394,0.190613423093,0.203375874151,0.213668173391
184,0.201042873596,0.198725376716,0.202394746775,0.204132869435,0.193704133478
185,0.20705016395,0.193685842176,0.209180708001,0.194460585468,0.195622700405
186,0.198125158467,0.205219153457,0.199011907841,0.199771978732,0.197871801503
187,0.198553054808,0.193528939557,0.199155948638,0.204581993109,0.204180063889
188,0.20174848669,0.198161847326,0.19390271308,0.202420981571,0.203765971333
189,0.209756089629,0.186991880494,0.208130074691,0.198373985062,0.196747970124
190,0.192209452074,0.200191570851,0.203384418361,0.209770113383,0.194444445331
191,0.206463189889,0.204667859365,0.193895876216,0.193895876216,0.201077198315
192,0.210717524651,0.205267935846,0.19073569903,0.189827434229,0.203451406244
193,0.208469041581,0.185667775785,0.211726365267,0.192182423156,0.201954394211
194,0.190047395723,0.201895734148,0.217535540868,0.207109003055,0.183412326206
195,0.19452747821,0.201885490701,0.203265118043,0.19429754032,0.206024372727
196,0.195092026045,0.202453986977,0.212883431631,0.197546013023,0.192024542324
197,0.237816745703,0.191033142771,0.197855751532,0.189083825983,0.18421053401
198,0.186046529656,0.209302313563,0.227390145491,0.209302313563,0.167958697728
199,0.216799082407,0.199772985373,0.188422254017,0.197502839102,0.197502839102
